Artist,Title,Found on Spotify?,Spotify URI,Corrections
Girl Ultra,Ella Tú y Yo,Yes,spotify:track:5E91XW9FMz9Bh5UCBBBfyL,
Luh Kel,Wrong,Yes,spotify:track:2ZCbeHTNfpzUbiWlhVPkBo,
Mallrat,Groceries,Yes,spotify:track:3II5NhDhjzIessLfaSjPQn,
"Burna Boy And DJDS,",Darko,Yes,,
Drakeo The Ruler,Impatient Freestyle,Yes,spotify:track:2WqtCYZXu5cdUHgB9TAU9o,
"MC Kevin O Chris,",Ela E Do Tipo,Yes,spotify:track:2x8TNY9KwNvD19gVGs4WOP,
"ADE F. Lil Baby,",Something New,Yes,,
"Ala Jaza,",Nadie Se Meta,Yes,spotify:track:2kl0lh3HrprVZSGxECZcIi,
"RD Maravilla,",El Goloso,Yes,spotify:track:68QtlyBrzD98s4phcL1fx2,
"Willie Gonzalez, Noche Sensual Orquesta",En La Intimidad,Yes,spotify:track:5JDuJG0f0XDr6s3JhdPDBS,
Jose Manuel,Elizabeth,Yes,spotify:track:5oeUvTWLikSczpfDaF1r5Q,
Bulova,Baila,Yes,spotify:track:4tiVbYySYyGKt2Z3dZPADh,
Koffee,Raggamuffin,Yes,,
Megan Thee Stallion,Big Ole Freak,Yes,spotify:track:3YEbLhXRDPTtctnb3ddg8g,
Da Baby F. Stunna 4 Vegas,Joggers,Yes,,
Brray,Sheesh (Clean Edit),Yes,,
Michael Brun F. UNIIQU3,How About This,Yes,,
Abraham Vázquez,No Me Dan De Comer (En Vivo),Yes,spotify:track:5J6AeZLtBqeKtmanbLMM36,
Common Holly,Nothing,Yes,spotify:track:2l0PpqwJDoahBA38ybiavk,
Lil Nas X,Old Town Road,Yes,spotify:track:0F7FA14euOIX8KcbEturGH,
Shordie Shordie,Bitchuary,Yes,spotify:track:4dV3okcjbQwTcg4ObIGr4N,
Bby Laana,Skitz,Yes,spotify:track:7cJyY4Hb4owy6AcmS1kuyS,
Roddy Rich,Down Below’,Yes,spotify:track:4SWWe2OYC4mqf40Gc2RSdl,
Irie Kingz,No Drama,Yes,spotify:track:2Bhdv5kL1fzOS3Z6UnwLaJ,
Paulo Londra,Adan Y Eva,Yes,spotify:track:132ALUzVLmqYB4UsBj5qD6,
Ann Marie,Secret,Yes,spotify:track:0QCPgKBkUgMcQymn5RtXuh,
Anuel Aa F. Karol G,Secreto,Yes,,
YNW Melly,772 Love,Yes,spotify:track:230wNo1dnexltKYQbsW7oD,
Monica,Commitment,Yes,spotify:track:228HtIBLgb4W17mIMe8OdH,
Kojaque F. Kean Kavanagh,Eviction Notice,Yes,spotify:track:2BGC8XJPFRm3f7ZX2FRPNy,
Arlo Parks,Cola,Yes,spotify:track:0i6c86ntKJoZpKk8aCHL3c,
Dijon,Bad Luck,Yes,spotify:track:7gC0vyC4M3VjVz94V9xe9b,
T3R Elemento F. Gustavo Palafox,Lo Que Pasara En El Presente,Yes,,
Victoria Monet,Ready,Yes,spotify:track:5tzc794n0sGzBzzGWd6etL,
Ñejo,No Quiere Novio,Yes,spotify:track:4hBuy8Q04h7RrYbYh9pQsN,
